timestamp,epoch,iteration,loss,throughput_samp_s,comm_latency_ms,iter_time_ms,rank,world_size,arch
1778545491.1205091,3,38,1.401669,108.4,278.053,1177.583,3,4,compressed_ring_ar
1778545492.343063,3,39,1.30763,110.45,365.763,1157.756,3,4,compressed_ring_ar
1778545493.8022406,3,40,1.756709,94.56,721.909,1353.161,3,4,compressed_ring_ar
1778545495.2027524,3,41,1.444348,100.74,663.347,1265.474,3,4,compressed_ring_ar
1778545496.4993052,3,42,1.347487,102.83,188.547,1243.418,3,4,compressed_ring_ar
1778545497.8711116,3,43,1.569708,96.44,335.179,1316.997,3,4,compressed_ring_ar
1778545498.9586189,3,44,1.408291,121.48,135.329,1052.453,3,4,compressed_ring_ar
1778545500.3262832,3,45,1.429116,99.87,693.604,1279.585,3,4,compressed_ring_ar
1778545501.6093996,3,46,1.713317,102.94,323.58,1242.509,3,4,compressed_ring_ar
1778545502.9271762,3,47,1.561676,102.32,701.783,1250.583,3,4,compressed_ring_ar
1778545504.2311664,3,48,1.58505,103.87,579.151,1231.022,3,4,compressed_ring_ar
1778545505.5205364,3,49,1.568235,104.46,469.39,1225.139,3,4,compressed_ring_ar
1778545506.7851458,3,50,1.563814,106.97,359.896,1193.32,3,4,compressed_ring_ar
1778545508.1112766,3,51,1.442422,101.06,563.976,1265.26,3,4,compressed_ring_ar
1778545509.620145,3,52,1.64484,88.81,587.701,1440.03,3,4,compressed_ring_ar
1778545510.9156504,3,53,1.438374,102.13,428.323,1252.198,3,4,compressed_ring_ar
1778545512.1113722,3,54,1.509205,115.62,572.927,1106.024,3,4,compressed_ring_ar
1778545513.5046637,3,55,1.442209,98.73,609.676,1292.643,3,4,compressed_ring_ar
1778545514.752266,3,56,1.450564,107.03,162.054,1194.664,3,4,compressed_ring_ar
1778545516.1420398,3,57,1.436351,99.12,738.017,1290.269,3,4,compressed_ring_ar
1778545517.311751,3,58,1.674478,117.54,559.45,1087.744,3,4,compressed_ring_ar
1778545518.659469,3,59,1.446131,103.13,616.433,1240.018,3,4,compressed_ring_ar
1778545519.9743013,3,60,1.401728,102.21,412.327,1251.632,3,4,compressed_ring_ar
1778545521.2785122,3,61,1.426656,106.24,676.093,1203.625,3,4,compressed_ring_ar
1778545522.8212037,3,62,1.469588,87.39,705.448,1463.705,3,4,compressed_ring_ar
1778545524.1298678,3,63,1.554406,105.29,651.769,1211.297,3,4,compressed_ring_ar
1778545525.412279,3,64,1.430911,105.76,631.006,1209.093,3,4,compressed_ring_ar
1778545526.686604,3,65,1.27285,105.44,642.943,1213.004,3,4,compressed_ring_ar
1778545528.0439432,3,66,1.453891,100.23,714.609,1275.917,3,4,compressed_ring_ar
1778545529.515783,3,67,1.41746,90.93,602.514,1402.669,3,4,compressed_ring_ar
1778545531.0552406,3,68,1.514092,85.14,238.254,1501.999,3,4,compressed_ring_ar
1778545532.4750283,3,69,1.470991,93.49,218.305,1364.374,3,4,compressed_ring_ar
1778545533.7702188,3,70,1.533794,103.0,216.037,1241.392,3,4,compressed_ring_ar
